"Name","Type","Tags","UsageStart","UsageEnd","InvoiceName","InstanceName","InstanceLocation","Currency","Subscriptionid","BillableQuantity","PretaxCost","IsEstimated","MeterId","UsageQuantity","TipcoCost"
"8183f31100ef2f87c55dfb86e228c075","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","21-03-2018 00:00:00","21-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000005","0.000000291545189504373","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000005","3.49999991158256E-05"
"987f9c474f1c3f0e7b67857feba4b2f5","Microsoft.Consumption/usageDetails","","21-03-2018 00:00:00","21-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000006","0.000000545950864422202","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000006","4.20000014855759E-05"
"c92ce05cdcd8255de428dec40ba617be","Microsoft.Consumption/usageDetails","","22-03-2018 00:00:00","22-03-2018 23:59:59","","ncfxst","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0","0","True","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","0.000008","5.59999998586136E-05"
"54f76731627ed585c9176e13d43c1e9a","Microsoft.Consumption/usageDetails","","12-03-2018 00:00:00","12-03-2018 23:59:59","201804-118109190558312","ncfxst","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0","0","False","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","0.000008","5.59999998586136E-05"
"d2c69c52167b9f18f14bdf4b4bad6c01","Microsoft.Consumption/usageDetails","","05-04-2018 00:00:00","05-04-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000027","0.00000245677888989991","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000027","0.000189000000318629"
"5de8b52d6086251a468a006ebd5771ef","Microsoft.Consumption/usageDetails","","21-03-2018 00:00:00","21-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000046","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000046","0.000322000007145107"
"c71a21f5e178866bd13099369da6c09b","Microsoft.Consumption/usageDetails","","23-03-2018 00:00:00","23-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000048","0.00000436760691537762","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000048","0.000336000011884607"
"073a99951a12905d0abc3b7236c398aa","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","05-04-2018 00:00:00","05-04-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.00005","0.00000291545189504373","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.00005","0.000349999991158256"
"836969b9200100c6b9ed445cfc4c51f1","Microsoft.Consumption/usageDetails","","24-03-2018 00:00:00","24-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000052","0.00000473157415832575","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000052","0.000363999995897757"
"ddedf3df35ae7f6790c5f9e3478e916d","Microsoft.Consumption/usageDetails","","22-03-2018 00:00:00","22-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000058","0.00000527752502274795","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000058","0.000406000010116259"
"eeaf5b9d56f569476de17c8be86d53cc","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","12-03-2018 00:00:00","12-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.00006","0.00000547945205479452","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.00006","0.000419999989389908"
"04af964b4d357692996205326512161c","Microsoft.Consumption/usageDetails","","21-03-2018 00:00:00","21-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000069","0.00000703363914373089","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000069","0.00048300001071766"
"dc09772a17b85ca046ec0243545f28c3","Microsoft.Consumption/usageDetails","","18-03-2018 00:00:00","18-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"12210a3366f4ea745188fab542cd65b8","Microsoft.Consumption/usageDetails","","02-04-2018 00:00:00","02-04-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"458ebdd0456b55f4f2acb99176c7ad2e","Microsoft.Consumption/usageDetails","","04-04-2018 00:00:00","04-04-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"1bae2682f138c2cb296eabbbf8dedbc9","Microsoft.Consumption/usageDetails","","14-03-2018 00:00:00","14-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"2bfd380e37853b7a8b98bbb163f85485","Microsoft.Consumption/usageDetails","","20-03-2018 00:00:00","20-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"b2b4bf4173a12f820d3ba61754298a8a","Microsoft.Consumption/usageDetails","","17-03-2018 00:00:00","17-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"8b228180ca021b49d28bf893c22ddeab","Microsoft.Consumption/usageDetails","","03-04-2018 00:00:00","03-04-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"4aef52eda49a86683bda13158cfd0c2c","Microsoft.Consumption/usageDetails","","16-03-2018 00:00:00","16-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"c21f7f7239490c9442b1ba48874ca0d0","Microsoft.Consumption/usageDetails","","13-03-2018 00:00:00","13-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"c5ee53ea33693ef1376babda6392dbf3","Microsoft.Consumption/usageDetails","","12-03-2018 00:00:00","12-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"b5269dc0aba93c1a056bd2174a666c7b","Microsoft.Consumption/usageDetails","","25-03-2018 00:00:00","25-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"ead5a834572a924a915b8d358c648faf","Microsoft.Consumption/usageDetails","","15-03-2018 00:00:00","15-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.0000073394495412844","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"17fb200b474313c88c103da27538b9f9","Microsoft.Consumption/usageDetails","","27-03-2018 00:00:00","27-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"2fb48b058689978ee5c822cb86c91feb","Microsoft.Consumption/usageDetails","","31-03-2018 00:00:00","31-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"a2041ef3ffadcc185ebab69d2987ba10","Microsoft.Consumption/usageDetails","","30-03-2018 00:00:00","30-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"b17725ded2c1ca8e269f22288331f9d2","Microsoft.Consumption/usageDetails","","28-03-2018 00:00:00","28-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000072","0.00000655141037306642","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000072","0.000504000017826911"
"747685de445be6ec3dd0409252a5b821","Microsoft.Consumption/usageDetails","","19-03-2018 00:00:00","19-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000075","0.00000764525993883792","False","92567832-8613-47c4-9e8a-b2b9461a4875","0.000075","0.000525000024936162"
"cf178f2d2da2f34fc8d1cf43b29e9d62","Microsoft.Consumption/usageDetails","","29-03-2018 00:00:00","29-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000075","0.00000682438580527752","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000075","0.000525000024936162"
"d69532abc91fbb606bbe565fef1ac2bd","Microsoft.Consumption/usageDetails","","01-04-2018 00:00:00","01-04-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000075","0.00000682438580527752","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000075","0.000525000024936162"
"a7462823853b45d7882630807eb01317","Microsoft.Consumption/usageDetails","","26-03-2018 00:00:00","26-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000075","0.00000682438580527752","True","92567832-8613-47c4-9e8a-b2b9461a4875","0.000075","0.000525000024936162"
"9003e3dc92a4a0c8ec34a248bee127e6","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","13-03-2018 00:00:00","13-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000087","0.00000794520547945206","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000087","0.000609000002441462"
"f7d267aaf68a9a80aa3bc4515c489ba8","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","28-03-2018 00:00:00","28-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"a50e308939737d24b0e5edb408a62a2b","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","31-03-2018 00:00:00","31-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"cffe024ee081f1956a3da97476ecd237","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","02-04-2018 00:00:00","02-04-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"f3d2b388424cd6d88f59f41bfe4a7a72","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","03-04-2018 00:00:00","03-04-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"3875323b3f2967afbcecc9bd037d5155","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","14-03-2018 00:00:00","14-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000876712328767123","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"94e2c051f7244cb6a3612ddbb6f440f2","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","24-03-2018 00:00:00","24-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"8f9356129303bf8e78208803d7a9d992","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","23-03-2018 00:00:00","23-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"98804fefcb3577f948a4e3efbb45f8f1","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","26-03-2018 00:00:00","26-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"aa020797ef0c6b239ad159c9ccd7c4e9","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","25-03-2018 00:00:00","25-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"623d2c2b66512b849267390d66126b9f","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","01-04-2018 00:00:00","01-04-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"ebc843f438f2178a0b392ded1afe2cdd","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","17-03-2018 00:00:00","17-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000876712328767123","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"37e8f4aafa75b85b89e4cb6a8ae9558e","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","30-03-2018 00:00:00","30-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"b5d70cf1735eacdecad50b0311ec2fae","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","27-03-2018 00:00:00","27-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000559766763848397","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"83bf08daf7daebcf9ef3e4441dfb939a","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","15-03-2018 00:00:00","15-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000876712328767123","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"3ee13d55b254bb80d19a6e64fb20d51a","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","16-03-2018 00:00:00","16-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000096","0.00000876712328767123","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000096","0.000672000023769215"
"798868d49c2c8aa9915f624522df7eeb","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","29-03-2018 00:00:00","29-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000104","0.00000606413994169096","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000104","0.000727999991795514"
"4c746f35ce9802d686828d95c85cd316","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","21-03-2018 00:00:00","21-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000115","0.0000105022831050228","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000115","0.000805000017862767"
"c282addcd710694ce945763ee1b9bef5","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","22-03-2018 00:00:00","22-03-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000116","0.00000676384839650146","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000116","0.000812000020232517"
"163058e6eba2ee200706a65554fca5a4","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","18-03-2018 00:00:00","18-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000117","0.0000106849315068493","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000117","0.000819000022602268"
"2b5c2a2b88355f94c0ba51f81a14a854","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","04-04-2018 00:00:00","04-04-2018 23:59:59","","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000119","0.00000693877551020408","True","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.000119","0.000832999976410065"
"abb9d977e010111fd810c9f2e458e94f","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","20-03-2018 00:00:00","20-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.00012","0.000010958904109589","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.00012","0.000839999978779815"
"a105984dfdd09663d0ae4512106b7436","Microsoft.Consumption/usageDetails","System.Collections.Generic.Dictionary`2[System.String,System.String]","19-03-2018 00:00:00","19-03-2018 23:59:59","201804-118109190558312","qfy4lbchiohweclm","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.00012","0.000010958904109589","False","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","0.00012","0.000839999978779815"
"d1483984a1f8a271cb34a9e74f7d18a8","Microsoft.Consumption/usageDetails","","22-03-2018 00:00:00","22-03-2018 23:59:59","","ncfxst","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.0002","0","True","f4e889a2-6224-46c8-ac42-40a209df8c12","0.0002","0.00139999996463303"
"a26ebfe5478177121b2fbfba8c78395b","Microsoft.Consumption/usageDetails","","12-03-2018 00:00:00","12-03-2018 23:59:59","201804-118109190558312","ncfxst","ussouthcentral","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.0002","0","False","f4e889a2-6224-46c8-ac42-40a209df8c12","0.0002","0.00139999996463303"
"933f7751a9f41289ef64773a446cdee3","Microsoft.Consumption/usageDetails","","05-04-2018 00:00:00","05-04-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000237","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000237","0.00165900000138208"
"a09261c6c489e921fc053429db0a1199","Microsoft.Consumption/usageDetails","","14-03-2018 00:00:00","14-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"1c015f76af8c06839bf8a6cd8d8bb2af","Microsoft.Consumption/usageDetails","","30-03-2018 00:00:00","30-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"3b5a47a21e2d53123071f797f73be2d9","Microsoft.Consumption/usageDetails","","16-03-2018 00:00:00","16-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"71a081ac7a56bf330aa3c15bd1dfbe13","Microsoft.Consumption/usageDetails","","28-03-2018 00:00:00","28-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"e17d1f3778ed420ec03bdd6810c0302e","Microsoft.Consumption/usageDetails","","17-03-2018 00:00:00","17-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"3c3b4ab3d3447e0c1ed03efd60762cfc","Microsoft.Consumption/usageDetails","","21-03-2018 00:00:00","21-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"7806b08d607055e71c9d00edf30cd75e","Microsoft.Consumption/usageDetails","","25-03-2018 00:00:00","25-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"bb83666ccc6700a7b0ba6608d9cd32ed","Microsoft.Consumption/usageDetails","","23-03-2018 00:00:00","23-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"43b32e7a21e6cf03770df7b2b096dea4","Microsoft.Consumption/usageDetails","","13-03-2018 00:00:00","13-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000555","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000555","0.00388499983819202"
"68465cfdf4137d06ffcf8e77d0a8f9c6","Microsoft.Consumption/usageDetails","","20-03-2018 00:00:00","20-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000559","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000559","0.00391300005139783"
"50ab246ffc4945e187b9361a4707cc25","Microsoft.Consumption/usageDetails","","24-03-2018 00:00:00","24-03-2018 23:59:59","","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000578","0","True","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000578","0.00404599984176457"
"91a25e9468d6f244844e42392e23de0a","Microsoft.Consumption/usageDetails","","15-03-2018 00:00:00","15-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000578","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000578","0.00404599984176457"
"a21391e2d2fe5cdee9640f42232fea99","Microsoft.Consumption/usageDetails","","18-03-2018 00:00:00","18-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.000597","0","False","955c7d3a-efd8-49f7-a4bd-e71cde2aa138","0.000597","0.00417900003958493"
"e03f45749864ce6d213ac49c9fa6b889","Microsoft.Consumption/usageDetails","","12-03-2018 00:00:00","12-03-2018 23:59:59","201804-118109190558312","azp1cc96926c865a5c01","apsoutheast","USD","2807da60-5d5e-4f5f-b247-1f4bbd1833f4","0.0006","0","False","ad22fac8-9da5-4577-8683-56ae94d39e42","0.0006","0.0042000001994893"
